num_total_tokens,num_green_tokens,num_tokens_scored,green_fraction,z_score
106.0,68.0,106.0,0.6415094339622641,2.913857587071792
179.0,98.0,179.0,0.547486033519553,1.270639657678291
90.0,45.0,90.0,0.5,0.0
72.0,54.0,72.0,0.75,4.242640687119286
42.0,19.0,42.0,0.4523809523809524,-0.6172133998483676
835.0,551.0,835.0,0.6598802395209581,9.23991601174987
40.0,18.0,40.0,0.45,-0.6324555320336759
126.0,75.0,126.0,0.5952380952380952,2.138089935299395
168.0,94.0,168.0,0.5595238095238095,1.543033499620919
217.0,116.0,217.0,0.5345622119815668,1.018266349953196
200.0,114.0,200.0,0.57,1.979898987322333
104.0,62.0,104.0,0.5961538461538461,1.9611613513818404
14.0,8.0,14.0,0.5714285714285714,0.5345224838248488
147.0,82.0,147.0,0.5578231292517006,1.4021363680319483
361.0,191.0,361.0,0.5290858725761773,1.105263157894737
210.0,132.0,210.0,0.6285714285714286,3.726354020448713
286.0,150.0,286.0,0.5244755244755245,0.8278373543847156
1199.0,907.0,1199.0,0.7564637197664721,17.760922704430662
547.0,327.0,547.0,0.5978062157221207,4.574989635456436
1135.0,914.0,1135.0,0.8052863436123348,20.570047939824935
193.0,117.0,193.0,0.6062176165803109,2.9512445780696477
1003.0,695.0,1003.0,0.6929212362911267,12.219698723345514
157.0,100.0,157.0,0.6369426751592356,3.4317736032107753
120.0,68.0,120.0,0.5666666666666667,1.4605934866804429
58.0,41.0,58.0,0.7068965517241379,3.151354388633341
166.0,75.0,166.0,0.45180722891566266,-1.2418408411301325
149.0,86.0,149.0,0.5771812080536913,1.8842334171937931
276.0,151.0,276.0,0.5471014492753623,1.5650160901149996
193.0,113.0,193.0,0.5854922279792746,2.375391977470692
134.0,75.0,134.0,0.5597014925373134,1.3821894809301762
424.0,265.0,424.0,0.625,5.1478150704934995
317.0,170.0,317.0,0.5362776025236593,1.29180869949398
138.0,93.0,138.0,0.6739130434782609,4.086031347641994
308.0,192.0,308.0,0.6233766233766234,4.3305019054662415
294.0,164.0,294.0,0.5578231292517006,1.9829202679673346
12253.0,9712.0,12253.0,0.792622214967763,64.78261963727353
373.0,203.0,373.0,0.5442359249329759,1.7086752311590425
7104.0,5142.0,7104.0,0.7238175675675675,37.72903033116184
358.0,196.0,358.0,0.547486033519553,1.7969558367777458
835.0,457.0,835.0,0.5473053892215569,2.733907733813632
235.0,138.0,235.0,0.5872340425531914,2.674545099519113
236.0,135.0,236.0,0.5720338983050848,2.213211486674006
53.0,38.0,53.0,0.7169811320754716,3.159292970819848
187.0,117.0,187.0,0.6256684491978609,3.436980393397514
283.0,163.0,283.0,0.5759717314487632,2.5560846825943853
1030.0,684.0,1030.0,0.6640776699029126,10.531690503160872
191.0,97.0,191.0,0.5078534031413613,0.2170723815877265
183.0,101.0,183.0,0.5519125683060109,1.4045204148136883
439.0,321.0,439.0,0.7312072892938497,9.688661386037957
13401.0,10644.0,13401.0,0.7942690843966869,68.1307605804701
208.0,112.0,208.0,0.5384615384615384,1.1094003924504583
172.0,113.0,172.0,0.6569767441860465,4.117461398980327
103.0,72.0,103.0,0.6990291262135923,4.039850040473602
20.0,12.0,20.0,0.6,0.8944271909999159
222.0,160.0,222.0,0.7207207207207207,6.577329341097438
2647.0,1938.0,2647.0,0.7321496033245183,23.887731683265073
215.0,106.0,215.0,0.4930232558139535,-0.20459830184114206
6783.0,5430.0,6783.0,0.8005307386112339,49.5028043916302
276.0,148.0,276.0,0.5362318840579711,1.203858530857692
150.0,86.0,150.0,0.5733333333333334,1.7962924780409972
215.0,116.0,215.0,0.5395348837209303,1.159390377099805
44.0,33.0,44.0,0.75,3.3166247903554
208.0,113.0,208.0,0.5432692307692307,1.2480754415067656
26.0,19.0,26.0,0.7307692307692307,2.3533936216582085
59.0,28.0,59.0,0.4745762711864407,-0.39056673294247163
85.0,50.0,85.0,0.5882352941176471,1.6269784336399213
3126.0,2402.0,3126.0,0.7683941138835573,30.012174966056993
90.0,55.0,90.0,0.6111111111111112,2.1081851067789197
165.0,98.0,165.0,0.593939393939394,2.413346726900721
633.0,360.0,633.0,0.5687203791469194,3.4579395557996646
108.0,70.0,108.0,0.6481481481481481,3.079201435678004
3940.0,2958.0,3940.0,0.750761421319797,31.48029760113201
3770.0,2589.0,3770.0,0.686737400530504,22.93147443785286
4190.0,2945.0,4190.0,0.7028639618138425,26.262853427742087
123.0,76.0,123.0,0.6178861788617886,2.6148419405355536
155.0,88.0,155.0,0.567741935483871,1.6867605906952476
253.0,150.0,253.0,0.5928853754940712,2.954864683271078
287.0,194.0,287.0,0.6759581881533101,5.961841494619648
169.0,103.0,169.0,0.6094674556213018,2.8461538461538463
82.0,47.0,82.0,0.573170731707317,1.3251783128981585
515.0,297.0,515.0,0.5766990291262136,3.481155928989931
2274.0,1700.0,2274.0,0.7475813544415127,23.612564668038218
326.0,185.0,326.0,0.5674846625766872,2.43693461273553
261.0,133.0,261.0,0.5095785440613027,0.3094922302950865
92.0,46.0,92.0,0.5,0.0
341.0,236.0,341.0,0.6920821114369502,7.094047730067858
268.0,154.0,268.0,0.5746268656716418,2.4433888871261042
131.0,68.0,131.0,0.5190839694656488,0.43685202833051895
215.0,127.0,215.0,0.5906976744186047,2.659777923934847
144.0,95.0,144.0,0.6597222222222222,3.8333333333333335
130.0,76.0,130.0,0.5846153846153846,1.9295276424754644
282.0,154.0,282.0,0.5460992907801419,1.5482774688560756
334.0,246.0,334.0,0.7365269461077845,8.645375351600407
128.0,86.0,128.0,0.671875,3.8890872965260113
326.0,231.0,326.0,0.7085889570552147,7.5323433484552735
153.0,69.0,153.0,0.45098039215686275,-1.212678125181665
677.0,449.0,677.0,0.6632200886262924,8.493719984366171
